Unnamed: 0,uid,iid,ts
59742,1666,1694,1629777600.0
59743,10166,2310,1629777600.0
59744,3549,1828,1629777600.0
59745,5805,3085,1629777600.0
59746,3750,951,1629777600.0
59747,14618,5756,1629777600.0
59748,448,2477,1629777600.0
59749,3980,5899,1629777600.0
59750,1349,3890,1629777600.0
59751,4370,3343,1629777600.0
59752,7297,3883,1629777600.0
59753,11481,4311,1629777600.0
59754,13461,5795,1629777600.0
59755,9054,4296,1629777600.0
59756,2229,3779,1629777600.0
59757,1148,2469,1629777600.0
59758,13023,6248,1629777600.0
59759,2850,5994,1629777600.0
59760,3343,1862,1629777600.0
59761,13801,2528,1629777600.0
59762,3285,3669,1629777600.0
59763,14016,1764,1629777600.0
59764,13109,5157,1629777600.0
59765,12710,5403,1629777600.0
59766,8948,2787,1629777600.0
59767,3102,5010,1629777600.0
59768,11125,2642,1629777600.0
59769,12701,6254,1629777600.0
59770,9058,1515,1629777600.0
59771,1475,2134,1629777600.0
59772,13883,2749,1629777600.0
59773,5067,1839,1629777600.0
59774,1090,5942,1629777600.0
59775,14315,5759,1629777600.0
59776,5373,2999,1629777600.0
59777,6808,3242,1629777600.0
59778,12230,6385,1629777600.0
59779,2065,1524,1629777600.0
59780,5763,1177,1629777600.0
59781,697,5262,1629777600.0
59782,13755,5705,1629777600.0
59783,11667,3461,1629777600.0
59784,12418,3325,1629777600.0
59785,4475,4618,1629777600.0
59786,14562,5270,1629777600.0
59787,9937,2304,1629777600.0
59788,9006,2240,1629777600.0
59789,14501,2216,1629777600.0
59790,15197,5160,1629777600.0
59791,7387,2404,1629777600.0
59792,14574,3249,1629777600.0
59793,63,1467,1629777600.0
59794,13891,6383,1629777600.0
59795,1736,1413,1629777600.0
59796,4558,4295,1629777600.0
59797,712,5169,1629777600.0
59798,8150,6386,1629777600.0
59799,5521,2698,1629777600.0
59800,6389,3861,1629777600.0
59801,5454,5175,1629777600.0
59802,13045,6387,1629777600.0
59803,9337,2296,1629777600.0
59804,7309,1342,1629777600.0
59805,11406,3314,1629777600.0
59806,1745,5270,1629777600.0
59807,9391,5722,1629777600.0
59808,6431,3256,1629777600.0
59809,3504,2431,1629777600.0
59810,2155,2374,1629864000.0
59811,12559,5288,1629864000.0
59812,5228,1646,1629864000.0
59813,12356,2477,1629864000.0
59814,1239,6389,1629864000.0
59815,5851,2619,1629864000.0
59816,9896,4755,1629864000.0
59817,38,5095,1629864000.0
59818,11487,4455,1629864000.0
59819,6553,3481,1629864000.0
59820,8878,4130,1629864000.0
59821,636,2135,1629864000.0
59822,13920,4811,1629864000.0
59823,2990,2699,1629864000.0
59824,1213,1358,1629864000.0
59825,9860,6379,1629864000.0
59826,1438,1498,1629864000.0
59827,2515,1808,1629864000.0
59828,5676,5393,1629864000.0
59829,10539,1342,1629864000.0
59830,6319,3244,1629864000.0
59831,13404,2216,1629864000.0
59832,14096,5467,1629864000.0
59833,1867,4881,1629864000.0
59834,10234,3292,1629864000.0
59835,1925,5802,1629864000.0
59836,5537,5191,1629864000.0
59837,4351,4174,1629864000.0
59838,12303,1423,1629864000.0
59839,2115,1839,1629864000.0
59840,13299,6279,1629864000.0
59841,8063,1763,1629864000.0
59842,1779,3292,1629864000.0
59843,10576,1354,1629864000.0
59844,2163,4410,1629864000.0
59845,6304,2217,1629864000.0
59846,12230,3711,1629864000.0
59847,8603,5224,1629864000.0
59848,1,1900,1629864000.0
59849,1090,5260,1629864000.0
59850,9646,4967,1629864000.0
59851,10689,1573,1629864000.0
59852,15205,1807,1629864000.0
59853,4598,6385,1629864000.0
59854,348,5639,1629864000.0
59855,5647,2310,1629864000.0
59856,7902,3678,1629864000.0
59857,581,5352,1629864000.0
59858,3559,5104,1629864000.0
59859,3171,2283,1629864000.0
59860,15280,4035,1629864000.0
59861,13681,706,1629864000.0
59862,123,4158,1629864000.0
59863,10062,2465,1629864000.0
59864,11514,4289,1629864000.0
59865,10563,2664,1629864000.0
59866,11312,6138,1629864000.0
59867,3727,4307,1629864000.0
59868,9116,6390,1629864000.0
59869,10847,1780,1629864000.0
59870,4245,2412,1629864000.0
59871,9950,970,1629864000.0
59872,9572,5370,1629864000.0
59873,3000,6011,1629864000.0
59874,4048,5879,1629864000.0
59875,9253,5630,1629864000.0
59876,9854,3031,1629864000.0
59877,6998,4019,1629864000.0
59878,5251,2971,1629864000.0
59879,7228,3897,1629864000.0
59880,10578,5696,1629864000.0
59881,6527,3224,1629864000.0
59882,9833,5236,1629864000.0
59883,3621,1801,1629864000.0
59884,10283,5721,1629864000.0
59885,8750,5643,1629864000.0
59886,8226,5354,1629864000.0
59887,11355,6385,1629864000.0
59888,4354,6305,1629864000.0
59889,12809,2350,1629864000.0
59890,6285,4435,1629864000.0
59891,15117,3335,1629864000.0
59892,1316,3735,1629864000.0
59893,7669,6170,1629864000.0
59894,8235,2654,1629864000.0
59895,7371,4394,1629864000.0
59896,12732,1342,1629864000.0
59897,8655,3356,1629864000.0
59898,13836,5626,1629864000.0
59899,4786,4578,1629864000.0
59900,11325,6391,1629864000.0
59901,10729,3051,1629950400.0
59902,5653,2414,1629950400.0
59903,14844,338,1629950400.0
59904,10012,4690,1629950400.0
59905,11888,2778,1629950400.0
59906,9403,5832,1629950400.0
59907,7354,4712,1629950400.0
59908,15254,2009,1629950400.0
59909,14173,1961,1629950400.0
59910,15090,1697,1629950400.0
59911,520,4519,1629950400.0
59912,14955,5581,1629950400.0
59913,7073,1763,1629950400.0
59914,2395,3841,1629950400.0
59915,8967,4519,1629950400.0
59916,5371,5610,1629950400.0
59917,13310,3368,1629950400.0
59918,8429,4130,1629950400.0
59919,10278,6120,1629950400.0
59920,1223,2377,1629950400.0
59921,3159,4356,1629950400.0
59922,10729,2295,1629950400.0
59923,3423,1467,1629950400.0
59924,1708,5469,1629950400.0
59925,12074,4857,1629950400.0
59926,13326,722,1629950400.0
59927,5407,2032,1629950400.0
59928,11795,6395,1629950400.0
59929,2809,1801,1629950400.0
59930,12180,2571,1629950400.0
59931,3261,2969,1629950400.0
59932,452,3377,1629950400.0
59933,7702,2947,1629950400.0
59934,3031,6291,1629950400.0
59935,10337,1566,1629950400.0
59936,1880,4580,1629950400.0
59937,1451,3540,1629950400.0
59938,5813,2614,1629950400.0
59939,13178,5630,1629950400.0
59940,1669,5522,1629950400.0
59941,8961,2399,1629950400.0
59942,8071,3310,1629950400.0
59943,12156,1821,1629950400.0
59944,15010,2582,1629950400.0
59945,9651,6362,1629950400.0
59946,8898,2614,1629950400.0
59947,5308,4453,1629950400.0
59948,8955,3219,1629950400.0
59949,1271,4065,1629950400.0
59950,3606,2173,1629950400.0
59951,14821,4582,1629950400.0
59952,4670,6399,1629950400.0
59953,505,3810,1629950400.0
59954,15219,6203,1629950400.0
59955,10009,3701,1629950400.0
59956,9099,3513,1629950400.0
59957,3890,3175,1629950400.0
59958,4730,2726,1629950400.0
59959,12871,5931,1629950400.0
59960,5051,5167,1629950400.0
59961,14250,2442,1629950400.0
59962,12950,6322,1629950400.0
59963,10723,3211,1629950400.0
59964,5586,6191,1629950400.0
59965,8169,4166,1629950400.0
59966,4391,6254,1629950400.0
59967,11099,5395,1629950400.0
59968,14725,1810,1629950400.0
59969,14716,1782,1629950400.0
59970,2743,5348,1629950400.0
59971,10000,6062,1629950400.0
59972,12558,3085,1629950400.0
59973,10130,4970,1629950400.0
59974,12903,5641,1629950400.0
59975,2280,2540,1629950400.0
59976,8982,4773,1629950400.0
59977,5285,6076,1629950400.0
59978,13110,1789,1629950400.0
59979,5707,1356,1629950400.0
59980,898,5730,1630036800.0
59981,10747,6065,1630036800.0
59982,4404,5107,1630036800.0
59983,399,5425,1630036800.0
59984,12658,337,1630036800.0
59985,9174,6379,1630036800.0
59986,5828,3729,1630036800.0
59987,368,6065,1630036800.0
59988,12677,2882,1630036800.0
59989,8118,3124,1630036800.0
59990,12021,3922,1630036800.0
59991,6573,4333,1630036800.0
59992,1347,4639,1630036800.0
59993,11105,4053,1630036800.0
59994,2296,4062,1630036800.0
59995,519,1979,1630036800.0
59996,13219,3110,1630036800.0
59997,14963,3351,1630036800.0
59998,10965,6400,1630036800.0
59999,14120,2210,1630036800.0
60000,3929,3897,1630036800.0
60001,14513,6383,1630036800.0
60002,6407,3368,1630036800.0
60003,6397,5980,1630036800.0
60004,247,1378,1630036800.0
60005,286,6005,1630036800.0
60006,3322,559,1630036800.0
60007,4940,3649,1630036800.0
60008,10918,5305,1630036800.0
60009,3529,4148,1630036800.0
60010,11034,3641,1630036800.0
60011,4517,4159,1630036800.0
60012,3397,5068,1630036800.0
60013,535,6371,1630036800.0
60014,9692,2414,1630036800.0
60015,11286,1893,1630036800.0
60016,5481,6154,1630036800.0
60017,1165,6399,1630036800.0
60018,11031,6154,1630036800.0
60019,2023,3829,1630036800.0
60020,14571,3207,1630036800.0
60021,10920,5080,1630036800.0
60022,5250,6322,1630036800.0
60023,13523,6105,1630036800.0
60024,2977,2869,1630036800.0
60025,9676,4087,1630036800.0
60026,14261,825,1630036800.0
60027,4181,2736,1630036800.0
60028,14167,6190,1630036800.0
60029,97,558,1630036800.0
60030,14001,3633,1630036800.0
60031,503,2467,1630036800.0
60032,8805,3529,1630036800.0
60033,313,2707,1630036800.0
60034,8993,4474,1630036800.0
60035,10079,6382,1630036800.0
60036,6194,1694,1630036800.0
60037,973,6173,1630036800.0
60038,9326,2450,1630036800.0
60039,3068,6400,1630036800.0
60040,12959,4350,1630036800.0
60041,10930,4642,1630036800.0
60042,12079,3059,1630036800.0
60043,5848,1859,1630036800.0
60044,14850,3270,1630036800.0
60045,7816,6314,1630036800.0
60046,3604,5406,1630036800.0
60047,9905,2632,1630036800.0
60048,13862,4606,1630036800.0
60049,267,1562,1630036800.0
60050,12200,1657,1630036800.0
60051,922,2446,1630036800.0
60052,14341,2944,1630036800.0
60053,1009,2858,1630036800.0
60054,3141,4800,1630036800.0
60055,1563,6379,1630036800.0
60056,12895,6399,1630036800.0
60057,3352,4166,1630036800.0
60058,4253,6371,1630036800.0
60059,9873,2669,1630036800.0
60060,8372,3396,1630036800.0
60061,10218,3467,1630036800.0
60062,10871,1985,1630036800.0
60063,14526,2950,1630036800.0
60064,5477,4602,1630036800.0
60065,8486,1884,1630036800.0
60066,11033,1275,1630036800.0
60067,8347,3705,1630036800.0
60068,8992,1413,1630036800.0
60069,1485,2759,1630036800.0
60070,6049,1650,1630036800.0
60071,3255,5213,1630036800.0
60072,15000,6319,1630036800.0
60073,2858,2008,1630036800.0
60074,9734,4426,1630036800.0
60075,11600,4974,1630036800.0
60076,15141,2935,1630123200.0
60077,15286,1458,1630123200.0
60078,4217,1581,1630123200.0
60079,2533,5446,1630123200.0
60080,6600,6309,1630123200.0
60081,7930,5787,1630123200.0
60082,5174,2682,1630123200.0
60083,8988,1788,1630123200.0
60084,11927,6392,1630123200.0
60085,4602,3796,1630123200.0
60086,7831,5554,1630123200.0
60087,4624,4832,1630123200.0
60088,14609,2489,1630123200.0
60089,1437,6276,1630123200.0
60090,1476,2257,1630123200.0
60091,5030,4590,1630123200.0
60092,2240,5045,1630123200.0
60093,14515,3202,1630123200.0
60094,1701,5982,1630123200.0
60095,12589,4911,1630123200.0
60096,1293,4125,1630123200.0
60097,12917,5979,1630123200.0
60098,12384,4434,1630123200.0
60099,12262,5294,1630123200.0
60100,5710,1213,1630123200.0
60101,3645,5532,1630123200.0
60102,3697,252,1630123200.0
60103,2263,2425,1630123200.0
60104,3581,3687,1630123200.0
60105,15184,2978,1630123200.0
60106,13965,1659,1630123200.0
60107,4310,1638,1630123200.0
60108,2049,3780,1630123200.0
60109,11033,4944,1630123200.0
60110,6071,1402,1630123200.0
60111,13264,2443,1630123200.0
60112,11121,3454,1630123200.0
60113,13782,1660,1630123200.0
60114,491,4563,1630123200.0
60115,14510,2985,1630123200.0
60116,12766,2397,1630123200.0
60117,6447,6115,1630123200.0
60118,13832,5443,1630123200.0
60119,13619,3385,1630123200.0
60120,7908,3097,1630123200.0
60121,10730,3065,1630123200.0
60122,12382,6170,1630123200.0
60123,11810,1458,1630123200.0
60124,12607,4787,1630123200.0
60125,11504,4991,1630123200.0
60126,2069,105,1630123200.0
60127,7088,243,1630123200.0
60128,14611,5695,1630123200.0
60129,2934,4691,1630123200.0
60130,2562,2551,1630123200.0
60131,11098,3146,1630123200.0
60132,8213,6105,1630123200.0
60133,15068,2097,1630123200.0
60134,6337,6337,1630123200.0
60135,6417,2789,1630123200.0
60136,2501,3669,1630123200.0
60137,5857,2879,1630123200.0
60138,2849,4806,1630123200.0
60139,5487,2261,1630123200.0
60140,4597,4252,1630123200.0
60141,8228,3211,1630123200.0
60142,4364,2639,1630123200.0
60143,7019,6179,1630123200.0
60144,14074,5734,1630123200.0
60145,7062,3533,1630123200.0
60146,11875,5194,1630123200.0
60147,3712,1979,1630123200.0
60148,1701,4707,1630123200.0
60149,4730,6198,1630123200.0
60150,6487,2464,1630123200.0
60151,10544,6349,1630123200.0
60152,9124,5311,1630123200.0
60153,3163,4650,1630123200.0
60154,3212,3575,1630123200.0
60155,7515,2768,1630123200.0
60156,9743,4900,1630123200.0
60157,4864,4356,1630123200.0
60158,13104,2138,1630123200.0
60159,3661,3534,1630123200.0
60160,13823,2859,1630123200.0
60161,9098,4716,1630123200.0
60162,14808,3526,1630123200.0
60163,12244,5695,1630123200.0
60164,5549,5321,1630123200.0
60165,5424,2965,1630123200.0
60166,5287,5019,1630123200.0
60167,6065,2913,1630123200.0
60168,1113,5855,1630123200.0
60169,9490,5581,1630123200.0
60170,1005,2291,1630209600.0
60171,10431,1815,1630209600.0
60172,14333,1904,1630209600.0
60173,9143,5494,1630209600.0
60174,10663,1355,1630209600.0
60175,10394,6361,1630209600.0
60176,3881,5381,1630209600.0
60177,13159,5864,1630209600.0
60178,15023,4464,1630209600.0
60179,9647,3239,1630209600.0
60180,1287,969,1630209600.0
60181,1663,5554,1630209600.0
60182,4962,6111,1630209600.0
60183,14608,5610,1630209600.0
60184,1350,3319,1630209600.0
60185,3548,1782,1630209600.0
60186,11734,5873,1630209600.0
60187,2894,3984,1630209600.0
60188,3050,1775,1630209600.0
60189,7559,3168,1630209600.0
60190,6396,5276,1630209600.0
60191,12125,3057,1630209600.0
60192,570,6190,1630209600.0
60193,3268,3328,1630209600.0
60194,8731,2113,1630209600.0
60195,2054,6288,1630209600.0
60196,2014,3844,1630209600.0
60197,9981,3689,1630209600.0
60198,11691,3335,1630209600.0
60199,12987,2443,1630209600.0
60200,14337,2099,1630209600.0
60201,13103,3506,1630209600.0
60202,9488,2793,1630209600.0
60203,4182,5381,1630209600.0
60204,3932,442,1630209600.0
60205,3205,2240,1630209600.0
60206,13892,3426,1630209600.0
60207,7899,1637,1630209600.0
60208,5690,3399,1630209600.0
60209,3522,4062,1630209600.0
60210,6743,4328,1630209600.0
60211,2833,1733,1630209600.0
60212,6437,5311,1630209600.0
60213,3102,4086,1630209600.0
60214,8348,5880,1630209600.0
60215,9359,582,1630209600.0
60216,10533,5839,1630209600.0
60217,13267,4625,1630209600.0
60218,15266,4713,1630209600.0
60219,8145,4357,1630209600.0
60220,11198,4718,1630209600.0
60221,15004,5260,1630209600.0
60222,10094,5761,1630209600.0
60223,6536,5518,1630209600.0
60224,402,5469,1630209600.0
60225,4279,2210,1630209600.0
60226,15138,4065,1630209600.0
60227,748,5718,1630209600.0
60228,8846,5993,1630209600.0
60229,13899,6379,1630209600.0
60230,11168,249,1630209600.0
60231,11605,3298,1630209600.0
60232,7147,3577,1630209600.0
60233,9606,5060,1630209600.0
60234,13796,176,1630209600.0
60235,2019,3818,1630209600.0
60236,6814,5726,1630209600.0
60237,2070,6330,1630209600.0
60238,5273,3305,1630209600.0
60239,491,2177,1630209600.0
60240,7245,3075,1630209600.0
60241,1145,3662,1630209600.0
60242,6470,3051,1630209600.0
60243,5049,2540,1630209600.0
60244,7323,5690,1630209600.0
60245,14265,2793,1630209600.0
60246,15319,5049,1630209600.0
60247,12747,5000,1630209600.0
60248,14773,2971,1630209600.0
60249,12386,5143,1630209600.0
60250,7222,6335,1630209600.0
60251,1902,4755,1630209600.0
60252,11017,6324,1630209600.0
60253,15309,5922,1630209600.0
60254,13396,1624,1630209600.0
60255,15116,1358,1630209600.0
60256,11987,6130,1630209600.0
60257,10907,5175,1630209600.0
60258,9266,492,1630209600.0
60259,14668,6243,1630209600.0
60260,8026,6183,1630209600.0
60261,7623,2267,1630209600.0
60262,1751,1807,1630209600.0
60263,6018,4929,1630209600.0
60264,6773,6072,1630209600.0
60265,4722,6199,1630209600.0
60266,5521,2749,1630209600.0
60267,13874,5880,1630296000.0
60268,9937,4873,1630296000.0
60269,399,1850,1630296000.0
60270,13789,3292,1630296000.0
60271,14892,5491,1630296000.0
60272,4770,3091,1630296000.0
60273,12305,3627,1630296000.0
60274,14625,1192,1630296000.0
60275,1160,2468,1630296000.0
60276,998,5091,1630296000.0
60277,14192,1864,1630296000.0
60278,4276,5071,1630296000.0
60279,5698,6243,1630296000.0
60280,10854,6241,1630296000.0
60281,10471,5905,1630296000.0
60282,1481,6241,1630296000.0
60283,3532,6406,1630296000.0
60284,3114,5942,1630296000.0
60285,13042,6354,1630296000.0
60286,12268,5113,1630296000.0
60287,6870,5683,1630296000.0
60288,7089,2377,1630296000.0
60289,314,2050,1630296000.0
60290,6935,6106,1630296000.0
60291,13880,2646,1630296000.0
60292,10764,5446,1630296000.0
60293,3615,5172,1630296000.0
60294,4980,2222,1630296000.0
60295,4350,1458,1630296000.0
60296,7429,6329,1630296000.0
60297,14873,452,1630296000.0
60298,3068,1635,1630296000.0
60299,11461,6035,1630296000.0
60300,11611,1459,1630296000.0
60301,14340,3924,1630296000.0
60302,10870,4168,1630296000.0
60303,11924,6360,1630296000.0
60304,2726,2655,1630296000.0
60305,2030,1850,1630296000.0
60306,3795,1834,1630296000.0
60307,12370,2028,1630296000.0
60308,3328,5855,1630296000.0
60309,556,6010,1630296000.0
60310,2522,4393,1630296000.0
60311,2122,2142,1630296000.0
60312,13275,3010,1630296000.0
60313,12293,1778,1630296000.0
60314,13839,4309,1630296000.0
60315,1388,4727,1630296000.0
60316,11052,1850,1630296000.0
60317,3376,1461,1630296000.0
60318,13597,1863,1630296000.0
60319,3323,3855,1630296000.0
60320,9676,5118,1630296000.0
60321,11416,6333,1630296000.0
60322,4745,5876,1630296000.0
60323,12801,2350,1630296000.0
60324,490,2315,1630296000.0
60325,6373,5051,1630296000.0
60326,2130,4689,1630296000.0
60327,5560,3856,1630296000.0
60328,13494,1459,1630296000.0
60329,13675,5270,1630296000.0
60330,9104,1790,1630296000.0
60331,3538,2879,1630296000.0
60332,9978,5370,1630296000.0
60333,1701,4205,1630296000.0
60334,3958,2285,1630296000.0
60335,13472,5403,1630296000.0
60336,7762,3232,1630296000.0
60337,9118,5862,1630296000.0
60338,12063,2317,1630296000.0
60339,616,3828,1630296000.0
60340,4387,1961,1630296000.0
60341,5479,3959,1630296000.0
60342,13583,5961,1630296000.0
60343,15222,3184,1630296000.0
60344,8056,6325,1630296000.0
60345,5867,5242,1630296000.0
60346,6079,3227,1630296000.0
60347,3381,1402,1630296000.0
60348,10570,4691,1630296000.0
60349,14162,3053,1630296000.0
60350,7795,5045,1630296000.0
60351,10134,4608,1630296000.0
60352,12249,2597,1630382400.0
60353,11467,2606,1630382400.0
60354,14901,1419,1630382400.0
60355,12580,3703,1630382400.0
60356,14658,1524,1630382400.0
60357,7366,2029,1630382400.0
60358,3820,4713,1630382400.0
60359,4045,2327,1630382400.0
60360,7877,5696,1630382400.0
60361,2623,2163,1630382400.0
60362,11021,3719,1630382400.0
60363,12668,6040,1630382400.0
60364,10754,5998,1630382400.0
60365,2814,3902,1630382400.0
60366,14859,2950,1630382400.0
60367,12184,957,1630382400.0
60368,6467,2926,1630382400.0
60369,6209,5008,1630382400.0
60370,4902,2088,1630382400.0
60371,6136,3450,1630382400.0
60372,12862,3448,1630382400.0
60373,13359,4602,1630382400.0
60374,9195,1284,1630382400.0
60375,7259,2303,1630382400.0
60376,4215,4356,1630382400.0
60377,6515,5124,1630382400.0
60378,15279,2907,1630382400.0
60379,8321,5809,1630382400.0
60380,296,3373,1630382400.0
60381,1029,5876,1630382400.0
60382,11327,3325,1630382400.0
60383,1186,1369,1630382400.0
60384,7247,1501,1630382400.0
60385,11145,4251,1630382400.0
60386,13165,1850,1630382400.0
60387,4466,6028,1630382400.0
60388,8340,3696,1630382400.0
60389,10958,3762,1630382400.0
60390,6658,1632,1630382400.0
60391,9590,1977,1630382400.0
60392,14275,4751,1630382400.0
60393,15257,427,1630382400.0
60394,9063,6413,1630382400.0
60395,15181,2028,1630382400.0
60396,2699,2963,1630382400.0
60397,4288,1810,1630382400.0
60398,8142,1868,1630382400.0
60399,7554,1732,1630382400.0
60400,14232,6105,1630382400.0
